customer_id,company_name,industry,region,acquisition_channel,signup_date,manager_id,created_at
2704,"Alvarez, Wolf and Zavala",Logistics,Germany,Partner,2025-02-14,19,2026-07-25 00:18:27.803078
2705,Yoder and Sons,SaaS,Singapore,Organic,2024-01-03,10,2026-07-25 00:18:27.803226
2706,Nielsen-Brown,Logistics,Canada,Social Media,2024-08-19,10,2026-07-25 00:18:27.803449
2707,Johnson Ltd,Marketing,Australia,Referral,2024-01-25,14,2026-07-25 00:18:27.803585
2708,Hines-Obrien,Retail,USA,Outbound Sales,2023-04-24,14,2026-07-25 00:18:27.803830
2709,Morris Ltd,Logistics,Germany,Social Media,2023-02-15,6,2026-07-25 00:18:27.803983
2710,Anderson-Walsh,E-Commerce,India,Partner,2024-11-29,2,2026-07-25 00:18:27.804228
2711,Gonzalez Group,Retail,United Kingdom,Referral,2025-05-14,9,2026-07-25 00:18:27.804369
2712,"Mitchell, Harris and Martin",Consulting,Canada,Social Media,2024-11-10,3,2026-07-25 00:18:27.804669
2713,Miller Inc,Retail,Germany,Partner,2025-04-01,18,2026-07-25 00:18:27.804794
2714,"Davis, Johnson and Taylor",Finance,Canada,Organic,2025-09-04,4,2026-07-25 00:18:27.805088
2715,Schroeder-Carroll,Consulting,United Kingdom,Paid Ads,2023-01-09,14,2026-07-25 00:18:27.805292
2716,Lopez-Blair,Logistics,USA,Paid Ads,2023-04-22,7,2026-07-25 00:18:27.805494
2717,"Crawford, Collier and Hudson",Consulting,India,Partner,2025-09-24,1,2026-07-25 00:18:27.805792
2718,"Bell, Montgomery and Hansen",Finance,Singapore,Social Media,2025-01-05,15,2026-07-25 00:18:27.806095
2719,Gonzales Ltd,Marketing,Canada,Social Media,2023-08-03,13,2026-07-25 00:18:27.806223
2720,Carroll and Sons,Retail,Germany,Organic,2024-08-07,1,2026-07-25 00:18:27.806345
2721,Garcia-Jimenez,Education,India,Social Media,2025-03-14,5,2026-07-25 00:18:27.806545
2722,"Fernandez, Johnson and Nicholson",Manufacturing,Singapore,Social Media,2023-03-21,15,2026-07-25 00:18:27.806826
2723,Myers-Howard,Logistics,Germany,Organic,2024-03-26,3,2026-07-25 00:18:27.807035
2724,Jones-Johnston,Consulting,Singapore,Referral,2023-09-03,15,2026-07-25 00:18:27.807239
2725,"Porter, Ross and Brown",Healthcare,Germany,Paid Ads,2025-03-15,6,2026-07-25 00:18:27.807520
2726,Aguilar LLC,Healthcare,United Kingdom,Organic,2025-12-19,20,2026-07-25 00:18:27.807646
2727,Johnson Group,Finance,USA,Paid Ads,2025-10-11,4,2026-07-25 00:18:27.807785
2728,Cook Inc,Consulting,Singapore,Partner,2024-02-10,6,2026-07-25 00:18:27.807919
2729,Payne Ltd,Finance,Singapore,Organic,2023-08-05,9,2026-07-25 00:18:27.808207
2730,"Gaines, Brown and Snyder",Healthcare,Germany,Paid Ads,2024-05-27,6,2026-07-25 00:18:27.808743
2731,"Warner, Cannon and Johnson",Retail,Singapore,Organic,2025-05-25,18,2026-07-25 00:18:27.809248
2732,George-Salazar,Retail,Germany,Social Media,2023-04-20,2,2026-07-25 00:18:27.809528
2733,"Mendoza, Anderson and Cummings",Consulting,Singapore,Social Media,2023-05-06,4,2026-07-25 00:18:27.809897
2734,Crawford and Sons,Marketing,Singapore,Paid Ads,2023-06-11,15,2026-07-25 00:18:27.810080
2735,Reynolds-Turner,SaaS,Australia,Organic,2025-10-07,2,2026-07-25 00:18:27.810343
2736,Velazquez Inc,Marketing,United Kingdom,Referral,2023-12-20,8,2026-07-25 00:18:27.810498
2737,"Franklin, Gray and Sutton",Manufacturing,USA,Referral,2023-11-01,3,2026-07-25 00:18:27.810864
2738,"Olson, Hughes and Bennett",SaaS,Germany,Organic,2023-01-29,1,2026-07-25 00:18:27.811252
2739,Miles-Dunn,Manufacturing,United Kingdom,Referral,2023-07-14,3,2026-07-25 00:18:27.811516
2740,Wilson-Gilbert,Retail,India,Social Media,2023-06-29,6,2026-07-25 00:18:27.811773
2741,Lee-Kim,Healthcare,India,Partner,2024-07-25,17,2026-07-25 00:18:27.812049
2742,Hall PLC,Finance,United Kingdom,Paid Ads,2023-03-31,11,2026-07-25 00:18:27.812210
2743,Gutierrez PLC,Consulting,Singapore,Referral,2023-01-16,20,2026-07-25 00:18:27.812363
2744,Ritter Inc,Retail,Australia,Partner,2025-06-01,14,2026-07-25 00:18:27.812518
2745,Jones and Sons,Finance,USA,Referral,2024-01-24,4,2026-07-25 00:18:27.812671
2746,Campbell LLC,Manufacturing,Canada,Referral,2024-11-12,1,2026-07-25 00:18:27.812823
2747,"Rios, Sanchez and Carter",Marketing,Singapore,Paid Ads,2024-06-27,1,2026-07-25 00:18:27.813203
2748,Mendoza-Martinez,Marketing,USA,Partner,2025-07-30,8,2026-07-25 00:18:27.813464
2749,Wright PLC,Finance,Singapore,Paid Ads,2023-04-30,20,2026-07-25 00:18:27.813648
2750,Thornton-Li,Manufacturing,India,Organic,2023-11-16,7,2026-07-25 00:18:27.813904
2751,Marquez-Pugh,Marketing,Canada,Outbound Sales,2023-12-09,16,2026-07-25 00:18:27.814185
2752,Melton-Sanchez,Finance,Singapore,Outbound Sales,2025-05-06,19,2026-07-25 00:18:27.814442
2753,Wolfe-Gordon,Healthcare,Canada,Organic,2024-02-20,20,2026-07-25 00:18:27.814699
2754,Mccullough-Thornton,Manufacturing,Singapore,Social Media,2023-03-25,13,2026-07-25 00:18:27.814971
2755,Ramirez-Harris,Healthcare,Canada,Referral,2025-08-24,11,2026-07-25 00:18:27.815235
2756,"Hall, Harmon and Clark",Logistics,India,Paid Ads,2023-08-02,1,2026-07-25 00:18:27.815596
2757,"Velasquez, Thomas and Spence",E-Commerce,Australia,Partner,2024-08-01,13,2026-07-25 00:18:27.815974
2758,Santos-Chavez,Consulting,Singapore,Social Media,2025-12-20,8,2026-07-25 00:18:27.816241
2759,Porter Inc,Consulting,Australia,Social Media,2023-06-27,1,2026-07-25 00:18:27.816419
2760,Chapman-Evans,Retail,India,Outbound Sales,2024-02-24,4,2026-07-25 00:18:27.816684
2761,Ramirez PLC,Education,USA,Social Media,2023-05-12,14,2026-07-25 00:18:27.816841
2762,Smith-Reyes,Retail,Australia,Organic,2024-08-19,2,2026-07-25 00:18:27.817119
2763,Walker Group,Healthcare,Canada,Partner,2024-11-20,10,2026-07-25 00:18:27.817279
2764,"Jordan, Williams and Torres",Retail,USA,Partner,2023-10-14,7,2026-07-25 00:18:27.817645
2765,Pineda-Kent,SaaS,USA,Social Media,2025-04-21,20,2026-07-25 00:18:27.817903
2766,Patrick-Garza,Logistics,Singapore,Paid Ads,2024-06-06,5,2026-07-25 00:18:27.818223
2767,Swanson-Howell,Education,Canada,Social Media,2023-02-12,2,2026-07-25 00:18:27.818482
2768,"Mcfarland, Goodwin and Aguirre",Consulting,United Kingdom,Partner,2024-10-26,10,2026-07-25 00:18:27.818845
2769,Farley-Randolph,SaaS,USA,Social Media,2025-05-09,11,2026-07-25 00:18:27.819142
2770,"Ford, Armstrong and Carroll",Manufacturing,USA,Referral,2024-03-22,18,2026-07-25 00:18:27.819511
2771,Martin-James,SaaS,Singapore,Referral,2025-03-17,8,2026-07-25 00:18:27.819767
2772,Velez LLC,E-Commerce,United Kingdom,Partner,2024-01-06,17,2026-07-25 00:18:27.819936
2773,Miller-Wright,Manufacturing,USA,Partner,2025-11-26,1,2026-07-25 00:18:27.820201
2774,Morgan-Foster,Finance,United Kingdom,Partner,2025-04-23,3,2026-07-25 00:18:27.820457
2775,Ward-Hopkins,Retail,India,Social Media,2025-08-14,5,2026-07-25 00:18:27.820713
2776,"Smith, Parker and Guerrero",Retail,USA,Organic,2025-10-11,6,2026-07-25 00:18:27.821097
2777,Wallace Inc,E-Commerce,Australia,Referral,2024-02-15,8,2026-07-25 00:18:27.821258
2778,Owens LLC,Consulting,India,Partner,2024-11-14,15,2026-07-25 00:18:27.821411
2779,"Richard, Robinson and Brown",Education,USA,Social Media,2025-01-15,7,2026-07-25 00:18:27.821773
2780,Prince-Arnold,Retail,Germany,Referral,2023-05-04,20,2026-07-25 00:18:27.822048
2781,White-Miranda,Retail,Canada,Paid Ads,2023-04-10,19,2026-07-25 00:18:27.822328
2782,Booth-Martinez,Logistics,Singapore,Referral,2024-03-04,9,2026-07-25 00:18:27.822589
2783,Thomas PLC,Logistics,India,Paid Ads,2025-09-06,13,2026-07-25 00:18:27.822743
2784,Hall Ltd,Marketing,USA,Partner,2025-10-16,15,2026-07-25 00:18:27.822896
2785,Cohen Group,Marketing,Australia,Outbound Sales,2023-03-01,14,2026-07-25 00:18:27.823079
2786,Williams-Love,Healthcare,United Kingdom,Partner,2025-06-19,1,2026-07-25 00:18:27.823338
2787,"Braun, Hester and Smith",Marketing,Germany,Organic,2023-04-05,10,2026-07-25 00:18:27.823702
2788,"Higgins, Burke and Bailey",E-Commerce,Australia,Referral,2024-07-02,18,2026-07-25 00:18:27.824465
2789,"Wallace, Dixon and Young",Healthcare,Canada,Partner,2023-05-01,15,2026-07-25 00:18:27.826236
2790,"Watson, Carson and Perry",Education,Germany,Paid Ads,2024-05-21,13,2026-07-25 00:18:27.826769
2791,Liu-Thomas,Consulting,Australia,Partner,2025-09-24,3,2026-07-25 00:18:27.827147
2792,"French, Rogers and Russell",Manufacturing,USA,Social Media,2024-05-22,16,2026-07-25 00:18:27.827521
2793,Ruiz-Beltran,Retail,USA,Referral,2025-10-09,1,2026-07-25 00:18:27.827732
2794,Martin Inc,SaaS,United Kingdom,Outbound Sales,2025-08-24,12,2026-07-25 00:18:27.827861
2795,Buck Inc,Logistics,Germany,Partner,2024-03-27,13,2026-07-25 00:18:27.828007
2796,"Lewis, Edwards and Baldwin",Manufacturing,Germany,Partner,2023-06-15,10,2026-07-25 00:18:27.828326
2797,"Marquez, Case and Gray",E-Commerce,India,Partner,2025-02-28,2,2026-07-25 00:18:27.828620
2798,Sandoval and Sons,Finance,Germany,Outbound Sales,2025-06-24,6,2026-07-25 00:18:27.828748
2799,"Miller, Jones and Walls",Retail,United Kingdom,Partner,2024-08-15,9,2026-07-25 00:18:27.829053
2800,"Gordon, Andrews and Kelley",Manufacturing,Australia,Social Media,2023-12-15,16,2026-07-25 00:18:27.829344
2801,"Quinn, Abbott and Rose",Manufacturing,Singapore,Organic,2024-10-11,13,2026-07-25 00:18:27.829629
2802,"Kennedy, Warren and Alexander",Marketing,Singapore,Referral,2023-03-21,8,2026-07-25 00:18:27.829928
2803,Huff LLC,Logistics,India,Paid Ads,2024-02-23,1,2026-07-25 00:18:27.830066
2804,Sanchez-Saunders,Healthcare,Canada,Outbound Sales,2024-01-15,15,2026-07-25 00:18:27.830268
2805,Bryant Ltd,Healthcare,Canada,Referral,2024-07-16,20,2026-07-25 00:18:27.830393
2806,"Allen, Oconnor and Beard",E-Commerce,Singapore,Referral,2023-06-29,1,2026-07-25 00:18:27.830676
2807,Bell PLC,Finance,United Kingdom,Organic,2024-07-16,13,2026-07-25 00:18:27.830802
2808,Valdez-Jacobs,Marketing,Singapore,Outbound Sales,2023-04-29,3,2026-07-25 00:18:27.831043
2809,Hall-Carey,Consulting,USA,Partner,2024-11-28,6,2026-07-25 00:18:27.831251
2810,"Sanchez, Blankenship and Craig",Marketing,Canada,Social Media,2023-07-14,10,2026-07-25 00:18:27.831535
2811,Jacobs LLC,Consulting,Australia,Social Media,2025-10-31,13,2026-07-25 00:18:27.831663
2812,Wilson-Ortiz,E-Commerce,Canada,Social Media,2024-06-14,14,2026-07-25 00:18:27.831864
2813,Johnston Ltd,Finance,India,Social Media,2025-02-23,19,2026-07-25 00:18:27.832009
2814,Walter Inc,Manufacturing,United Kingdom,Referral,2023-11-04,9,2026-07-25 00:18:27.832139
2815,Barnes PLC,Retail,Singapore,Partner,2023-09-17,10,2026-07-25 00:18:27.832264
2816,"Garcia, Booth and Bass",SaaS,USA,Partner,2024-12-30,1,2026-07-25 00:18:27.832566
2817,"Jackson, Jones and Robertson",Finance,India,Social Media,2023-02-07,14,2026-07-25 00:18:27.832859
2818,Strong-Gomez,Consulting,Germany,Social Media,2025-04-02,10,2026-07-25 00:18:27.833108
2819,"Hawkins, Joseph and Wilson",Marketing,USA,Referral,2024-09-16,12,2026-07-25 00:18:27.833404
2820,"Franklin, Rodriguez and Bowen",Healthcare,Singapore,Referral,2024-06-06,7,2026-07-25 00:18:27.833692
2821,"Mccall, Dodson and Lozano",Logistics,USA,Outbound Sales,2023-04-25,4,2026-07-25 00:18:27.834005
2822,Yang-Graham,Logistics,Australia,Referral,2025-09-06,6,2026-07-25 00:18:27.834218
2823,"Taylor, White and Cannon",Retail,India,Social Media,2025-01-11,6,2026-07-25 00:18:27.834508
2824,Hernandez Inc,Retail,Canada,Partner,2025-03-02,15,2026-07-25 00:18:27.834636
2825,"Wood, Banks and Gray",E-Commerce,India,Social Media,2025-07-11,6,2026-07-25 00:18:27.834935
2826,Romero PLC,Finance,Canada,Organic,2024-11-12,13,2026-07-25 00:18:27.835072
2827,Hall Group,Finance,Canada,Organic,2024-03-09,11,2026-07-25 00:18:27.835227
2828,Elliott PLC,SaaS,Australia,Referral,2024-06-13,16,2026-07-25 00:18:27.835354
2829,"Anthony, Simmons and Morris",Logistics,Singapore,Organic,2025-06-19,1,2026-07-25 00:18:27.835640
2830,Mckay Inc,SaaS,Canada,Organic,2024-05-09,19,2026-07-25 00:18:27.835766
2831,Stone-Andrews,SaaS,India,Referral,2023-11-24,17,2026-07-25 00:18:27.835990
2832,Garcia-Mitchell,SaaS,Germany,Outbound Sales,2025-08-14,17,2026-07-25 00:18:27.836199
2833,Hill-Gonzales,Education,Germany,Partner,2023-07-04,11,2026-07-25 00:18:27.836402
2834,Crosby-Green,E-Commerce,Germany,Paid Ads,2023-09-21,12,2026-07-25 00:18:27.836606
2835,Middleton Ltd,Manufacturing,Canada,Referral,2025-07-30,12,2026-07-25 00:18:27.836732
2836,Davis PLC,Marketing,Germany,Outbound Sales,2024-03-08,2,2026-07-25 00:18:27.836856
2837,Johnson Inc,Manufacturing,United Kingdom,Paid Ads,2025-03-01,4,2026-07-25 00:18:27.836998
2838,"Lloyd, Smith and Wall",SaaS,Germany,Social Media,2025-04-18,13,2026-07-25 00:18:27.837288
2839,Harris-Mcmahon,Healthcare,India,Outbound Sales,2023-02-10,4,2026-07-25 00:18:27.837491
2840,Dennis-Meyer,Consulting,Canada,Social Media,2025-06-06,8,2026-07-25 00:18:27.837696
2841,Hardin-Moran,Manufacturing,Germany,Outbound Sales,2024-12-06,16,2026-07-25 00:18:27.837899
2842,Oneal-Snyder,Consulting,Germany,Social Media,2023-07-06,7,2026-07-25 00:18:27.838124
2843,Kaiser Ltd,SaaS,Singapore,Paid Ads,2023-05-15,1,2026-07-25 00:18:27.838251
2844,Schmitt Inc,Manufacturing,United Kingdom,Organic,2025-11-04,11,2026-07-25 00:18:27.838377
2845,"Jones, Moore and Rogers",Logistics,USA,Outbound Sales,2023-12-12,16,2026-07-25 00:18:27.838663
2846,"Moss, Powers and Jones",Marketing,Singapore,Outbound Sales,2024-12-05,3,2026-07-25 00:18:27.838964
2847,Mcclain-Johnson,Manufacturing,Germany,Partner,2025-12-04,4,2026-07-25 00:18:27.839176
2848,"Bauer, Stewart and Skinner",Marketing,Canada,Outbound Sales,2023-06-06,7,2026-07-25 00:18:27.839506
2849,"Johnson, Walters and Smith",Healthcare,United Kingdom,Outbound Sales,2025-10-24,19,2026-07-25 00:18:27.839812
2850,"Bennett, Hahn and Nunez",Consulting,India,Referral,2023-08-01,16,2026-07-25 00:18:27.840522
2851,Hernandez-Cervantes,Finance,Canada,Social Media,2024-02-17,18,2026-07-25 00:18:27.840781
2852,Anderson-Walters,Logistics,USA,Partner,2025-02-10,4,2026-07-25 00:18:27.841004
2853,"Vincent, Curry and Smith",Logistics,Singapore,Outbound Sales,2023-05-18,8,2026-07-25 00:18:27.841300
2854,Grant-Clark,Retail,USA,Referral,2023-04-15,3,2026-07-25 00:18:27.841510
2855,Barnes LLC,Finance,Germany,Social Media,2023-10-04,1,2026-07-25 00:18:27.841638
2856,Welch-Young,Healthcare,Canada,Partner,2025-08-10,9,2026-07-25 00:18:27.841876
2857,Moreno-Best,Retail,Singapore,Paid Ads,2024-06-25,16,2026-07-25 00:18:27.842100
2858,Golden Ltd,Finance,Singapore,Referral,2024-04-11,18,2026-07-25 00:18:27.842230
2859,Robles-Myers,Logistics,India,Social Media,2025-01-23,11,2026-07-25 00:18:27.842435
2860,"Castillo, Davis and Rodriguez",Retail,Australia,Outbound Sales,2024-07-08,3,2026-07-25 00:18:27.842721
2861,Montes-Nguyen,Manufacturing,Germany,Social Media,2024-03-22,13,2026-07-25 00:18:27.842929
2862,Wilson-Marshall,Consulting,United Kingdom,Partner,2025-10-26,8,2026-07-25 00:18:27.843141
2863,"Wilson, Terry and Bush",Retail,Canada,Organic,2024-05-10,10,2026-07-25 00:18:27.843427
2864,Burke-Mcdaniel,Finance,India,Organic,2025-01-21,11,2026-07-25 00:18:27.843632
2865,Adams-Lewis,E-Commerce,USA,Social Media,2023-02-14,4,2026-07-25 00:18:27.843858
2866,Hart LLC,E-Commerce,Canada,Referral,2024-09-27,11,2026-07-25 00:18:27.844001
2867,"Stewart, Myers and Ramos",Marketing,Australia,Social Media,2024-02-11,1,2026-07-25 00:18:27.844293
2868,Gaines-Adams,Education,India,Outbound Sales,2024-09-11,18,2026-07-25 00:18:27.844498
2869,Fields-Williams,Retail,United Kingdom,Partner,2023-12-07,14,2026-07-25 00:18:27.844701
2870,Walker-Hutchinson,Manufacturing,United Kingdom,Paid Ads,2024-11-26,5,2026-07-25 00:18:27.844905
2871,Chan Inc,Consulting,Singapore,Outbound Sales,2025-04-12,19,2026-07-25 00:18:27.845041
2872,"Rivera, Jacobs and Smith",Retail,India,Partner,2025-08-10,1,2026-07-25 00:18:27.845327
2873,Davis-Bush,Consulting,United Kingdom,Partner,2023-02-02,11,2026-07-25 00:18:27.845531
2874,"Brown, Williams and Clark",Healthcare,United Kingdom,Paid Ads,2024-07-01,8,2026-07-25 00:18:27.845842
2875,Galloway PLC,Logistics,Singapore,Partner,2025-04-11,5,2026-07-25 00:18:27.845983
2876,"Perez, Solis and Lozano",E-Commerce,Canada,Referral,2024-09-06,2,2026-07-25 00:18:27.846325
2877,Lewis-Quinn,E-Commerce,Canada,Paid Ads,2024-05-29,17,2026-07-25 00:18:27.846539
2878,Bruce PLC,Finance,Canada,Social Media,2023-01-22,19,2026-07-25 00:18:27.846670
2879,"Sanders, Washington and Moore",Logistics,Singapore,Referral,2023-06-09,16,2026-07-25 00:18:27.846970
2880,Hall Ltd,Education,Singapore,Partner,2024-04-13,2,2026-07-25 00:18:27.847100
2881,Nelson Inc,Manufacturing,USA,Social Media,2024-01-20,7,2026-07-25 00:18:27.847226
2882,"Morales, Cardenas and Mcdowell",Retail,Singapore,Social Media,2024-08-09,2,2026-07-25 00:18:27.847511
2883,Jones Ltd,Healthcare,United Kingdom,Partner,2023-05-12,13,2026-07-25 00:18:27.847639
2884,"Perry, Smith and Greer",Education,United Kingdom,Social Media,2025-12-28,6,2026-07-25 00:18:27.848009
2885,Davis PLC,SaaS,Australia,Partner,2025-07-28,11,2026-07-25 00:18:27.848148
2886,Decker LLC,Marketing,Singapore,Partner,2024-08-30,12,2026-07-25 00:18:27.848314
2887,Hunt-Johnson,Marketing,Germany,Organic,2024-05-17,17,2026-07-25 00:18:27.848520
2888,Harris-Baker,Education,Canada,Social Media,2024-03-01,7,2026-07-25 00:18:27.848725
2889,"Ruiz, Carter and Davis",Consulting,Germany,Organic,2025-10-16,5,2026-07-25 00:18:27.849022
2890,"Ramirez, Mitchell and Warner",Manufacturing,United Kingdom,Outbound Sales,2024-09-23,2,2026-07-25 00:18:27.849312
2891,Reyes Group,Education,Germany,Social Media,2025-02-25,6,2026-07-25 00:18:27.849439
2892,Farmer-Klein,E-Commerce,USA,Partner,2024-09-03,16,2026-07-25 00:18:27.849644
2893,Lane Inc,Education,USA,Referral,2024-12-03,7,2026-07-25 00:18:27.849796
2894,West Group,Retail,Singapore,Social Media,2024-09-09,1,2026-07-25 00:18:27.849943
2895,Day LLC,Manufacturing,Singapore,Outbound Sales,2025-05-24,4,2026-07-25 00:18:27.850076
2896,"Daugherty, Davis and Jackson",Healthcare,Germany,Partner,2023-08-12,6,2026-07-25 00:18:27.850367
2897,"Wright, Thomas and Jensen",SaaS,India,Paid Ads,2025-01-30,16,2026-07-25 00:18:27.850659
2898,"Sharp, Knight and Hall",Healthcare,India,Organic,2025-01-05,17,2026-07-25 00:18:27.850955
2899,Jenkins-Yang,Manufacturing,Australia,Partner,2025-02-05,5,2026-07-25 00:18:27.851164
2900,Morris PLC,Marketing,USA,Organic,2023-08-22,4,2026-07-25 00:18:27.851290
2901,Savage-Adams,Retail,Germany,Partner,2025-07-19,10,2026-07-25 00:18:27.851495
2902,"Norton, Gardner and Edwards",E-Commerce,USA,Social Media,2023-11-22,13,2026-07-25 00:18:27.851801
2903,Morris Ltd,Finance,United Kingdom,Partner,2025-10-09,13,2026-07-25 00:18:27.851947
2904,"Peters, Singh and Quinn",Education,Singapore,Social Media,2025-01-20,15,2026-07-25 00:18:27.852235
2905,Lyons-Bennett,Manufacturing,India,Organic,2023-06-13,4,2026-07-25 00:18:27.852442
2906,Meyer Inc,Finance,India,Partner,2023-01-22,17,2026-07-25 00:18:27.852567
2907,Kim Inc,Retail,India,Outbound Sales,2023-09-16,19,2026-07-25 00:18:27.852692
2908,Simpson-Sims,E-Commerce,Germany,Paid Ads,2023-03-02,4,2026-07-25 00:18:27.852895
2909,Taylor-Sawyer,E-Commerce,USA,Partner,2025-03-25,16,2026-07-25 00:18:27.853105
2910,Smith-Wilson,Marketing,Canada,Outbound Sales,2024-10-11,5,2026-07-25 00:18:27.853309
2911,"Weeks, Rhodes and Mills",Finance,Canada,Organic,2024-04-02,18,2026-07-25 00:18:27.853595
2912,Elliott-Martin,Healthcare,Germany,Social Media,2025-08-13,1,2026-07-25 00:18:27.853816
2913,"Cohen, Lang and Crane",Marketing,Australia,Outbound Sales,2024-03-26,17,2026-07-25 00:18:27.854124
2914,"Munoz, Kennedy and Clark",Logistics,India,Outbound Sales,2024-07-30,19,2026-07-25 00:18:27.854412
2915,"Cortez, Phelps and Taylor",Consulting,Singapore,Social Media,2024-05-27,4,2026-07-25 00:18:27.854698
2916,"Calderon, Smith and Butler",Retail,Singapore,Organic,2025-03-25,6,2026-07-25 00:18:27.855257
2917,Jones-Rowland,E-Commerce,Singapore,Referral,2023-08-22,1,2026-07-25 00:18:27.855597
2918,"Lopez, Benson and Medina",Consulting,Germany,Paid Ads,2024-04-29,4,2026-07-25 00:18:27.855935
2919,Brown Group,SaaS,USA,Outbound Sales,2024-05-29,7,2026-07-25 00:18:27.856074
2920,Jones Ltd,Healthcare,India,Outbound Sales,2025-07-12,9,2026-07-25 00:18:27.856202
2921,Cooper Inc,SaaS,India,Organic,2025-05-18,17,2026-07-25 00:18:27.856331
2922,Mitchell-Buck,Education,Canada,Outbound Sales,2023-10-27,6,2026-07-25 00:18:27.856582
2923,"Daniel, Richardson and Wang",Marketing,Singapore,Organic,2024-10-24,8,2026-07-25 00:18:27.856879
2924,"Weaver, Hopkins and Jones",Education,India,Outbound Sales,2024-01-31,10,2026-07-25 00:18:27.857180
2925,Cross LLC,Consulting,Germany,Referral,2023-08-25,19,2026-07-25 00:18:27.857310
2926,Elliott-Martinez,Logistics,Singapore,Paid Ads,2023-10-05,17,2026-07-25 00:18:27.857552
2927,"Newman, Reyes and Johnston",Manufacturing,Australia,Outbound Sales,2025-03-22,17,2026-07-25 00:18:27.857863
2928,"Ramirez, Aguirre and Savage",Retail,Singapore,Organic,2025-07-08,2,2026-07-25 00:18:27.858166
2929,Clark-Smith,Retail,India,Referral,2025-11-04,5,2026-07-25 00:18:27.858374
2930,Davis PLC,Education,United Kingdom,Referral,2023-12-27,5,2026-07-25 00:18:27.858504
2931,Martin Inc,E-Commerce,Australia,Referral,2023-08-16,19,2026-07-25 00:18:27.858628
2932,Huang Inc,Manufacturing,Canada,Referral,2024-05-17,20,2026-07-25 00:18:27.858753
