usage_id,customer_id,usage_month,active_users,api_requests,storage_used_gb,login_count,created_at
19806,2418,2026-02-23,5,28680,88.25,203,2026-07-25 00:18:32.321781
19807,2418,2026-03-25,5,22064,157.55,113,2026-07-25 00:18:32.321790
19808,2418,2026-04-24,5,28905,68.0,128,2026-07-25 00:18:32.321822
19809,2418,2026-05-24,11,22143,165.66,207,2026-07-25 00:18:32.321832
19810,2418,2026-06-23,20,5511,79.19,167,2026-07-25 00:18:32.321854
19811,2418,2026-07-23,21,24751,118.57,202,2026-07-25 00:18:32.321863
19812,2418,2026-08-22,7,28163,110.18,435,2026-07-25 00:18:32.321871
19813,2419,2025-01-10,17,12234,145.88,341,2026-07-25 00:18:32.321892
19814,2419,2025-02-09,19,7129,151.59,91,2026-07-25 00:18:32.321915
19815,2419,2025-03-11,16,23663,40.29,467,2026-07-25 00:18:32.321952
19816,2419,2025-04-10,1,28469,86.44,326,2026-07-25 00:18:32.321961
19817,2419,2025-05-10,24,11727,154.96,443,2026-07-25 00:18:32.321971
19818,2419,2025-06-09,23,18989,98.65,369,2026-07-25 00:18:32.321979
19819,2419,2025-07-09,23,14979,177.75,235,2026-07-25 00:18:32.321987
19820,2419,2025-08-08,2,10564,81.78,360,2026-07-25 00:18:32.322032
19821,2419,2025-09-07,5,21650,199.07,104,2026-07-25 00:18:32.322043
19822,2419,2025-10-07,25,13870,89.57,482,2026-07-25 00:18:32.322053
19823,2419,2025-11-06,9,17099,71.68,319,2026-07-25 00:18:32.322063
19824,2420,2023-05-03,16,21295,169.54,448,2026-07-25 00:18:32.322076
19825,2420,2023-06-02,24,10181,116.51,449,2026-07-25 00:18:32.322086
19826,2420,2023-07-02,5,5137,153.67,32,2026-07-25 00:18:32.322094
19827,2420,2023-08-01,2,23000,115.22,88,2026-07-25 00:18:32.322105
19828,2420,2023-08-31,25,12442,181.98,64,2026-07-25 00:18:32.322113
19829,2420,2023-09-30,15,28978,149.52,143,2026-07-25 00:18:32.322136
19830,2420,2023-10-30,1,17927,68.85,260,2026-07-25 00:18:32.322145
19831,2421,2024-10-09,2,1893,23.35,487,2026-07-25 00:18:32.322158
19832,2421,2024-11-08,2,2632,38.23,481,2026-07-25 00:18:32.322169
19833,2421,2024-12-08,1,1383,18.26,145,2026-07-25 00:18:32.322178
19834,2421,2025-01-07,1,2196,36.32,425,2026-07-25 00:18:32.322186
19835,2421,2025-02-06,3,4412,20.04,465,2026-07-25 00:18:32.322196
19836,2421,2025-03-08,4,4824,23.12,297,2026-07-25 00:18:32.322207
19837,2421,2025-04-07,2,2246,34.44,329,2026-07-25 00:18:32.322216
19838,2421,2025-05-07,2,4173,27.25,52,2026-07-25 00:18:32.322225
19839,2422,2023-08-06,1,1916,16.62,160,2026-07-25 00:18:32.322237
19840,2422,2023-09-05,2,4416,36.07,456,2026-07-25 00:18:32.322248
19841,2422,2023-10-05,2,3042,12.34,482,2026-07-25 00:18:32.322270
19842,2423,2024-06-08,13,19948,115.4,78,2026-07-25 00:18:32.322284
19843,2423,2024-07-08,11,12316,142.85,435,2026-07-25 00:18:32.322293
19844,2423,2024-08-07,4,16957,107.41,79,2026-07-25 00:18:32.322301
19845,2423,2024-09-06,8,24235,54.12,378,2026-07-25 00:18:32.322310
19846,2423,2024-10-06,6,26785,89.99,57,2026-07-25 00:18:32.322318
19847,2423,2024-11-05,6,12294,139.15,213,2026-07-25 00:18:32.322327
19848,2423,2024-12-05,17,6263,171.27,246,2026-07-25 00:18:32.322337
19849,2423,2025-01-04,5,8013,71.51,131,2026-07-25 00:18:32.322360
19850,2423,2025-02-03,23,8348,95.48,438,2026-07-25 00:18:32.322370
19851,2423,2025-03-05,6,25289,191.61,458,2026-07-25 00:18:32.322378
19852,2423,2025-04-04,6,5716,44.27,463,2026-07-25 00:18:32.322387
19853,2423,2025-05-04,22,13770,180.37,413,2026-07-25 00:18:32.322395
19854,2424,2024-03-21,2,15397,104.72,422,2026-07-25 00:18:32.322408
19855,2424,2024-04-20,21,7626,99.0,410,2026-07-25 00:18:32.322439
19856,2424,2024-05-20,3,23843,144.58,192,2026-07-25 00:18:32.322449
19857,2424,2024-06-19,5,12210,103.35,358,2026-07-25 00:18:32.322458
19858,2424,2024-07-19,18,21498,80.24,229,2026-07-25 00:18:32.322468
19859,2424,2024-08-18,10,6084,159.02,237,2026-07-25 00:18:32.322477
19860,2425,2023-02-19,2,25274,185.37,106,2026-07-25 00:18:32.322489
19861,2425,2023-03-21,6,17501,182.1,309,2026-07-25 00:18:32.322498
19862,2425,2023-04-20,8,25203,169.16,334,2026-07-25 00:18:32.322506
19863,2425,2023-05-20,23,12814,88.65,138,2026-07-25 00:18:32.322515
19864,2425,2023-06-19,11,28148,56.79,287,2026-07-25 00:18:32.322523
19865,2425,2023-07-19,20,15868,43.15,474,2026-07-25 00:18:32.322533
19866,2425,2023-08-18,23,24284,161.73,443,2026-07-25 00:18:32.322541
19867,2425,2023-09-17,8,5474,124.22,480,2026-07-25 00:18:32.322550
19868,2426,2024-10-20,2,1256,35.43,411,2026-07-25 00:18:32.322579
19869,2426,2024-11-19,3,2112,22.37,288,2026-07-25 00:18:32.322601
19870,2426,2024-12-19,4,937,25.67,244,2026-07-25 00:18:32.322612
19871,2426,2025-01-18,1,2618,5.75,360,2026-07-25 00:18:32.322621
19872,2426,2025-02-17,2,4335,5.49,281,2026-07-25 00:18:32.322644
19873,2426,2025-03-19,3,4787,8.67,164,2026-07-25 00:18:32.322653
19874,2426,2025-04-18,1,4689,12.17,288,2026-07-25 00:18:32.322661
19875,2427,2024-02-05,2,1070,38.47,412,2026-07-25 00:18:32.322674
19876,2427,2024-03-06,5,2544,32.53,116,2026-07-25 00:18:32.322683
19877,2427,2024-04-05,1,2295,9.83,363,2026-07-25 00:18:32.322692
19878,2427,2024-05-05,5,1927,12.0,196,2026-07-25 00:18:32.322702
19879,2427,2024-06-04,1,4609,37.32,10,2026-07-25 00:18:32.322711
19880,2427,2024-07-04,4,2661,18.5,162,2026-07-25 00:18:32.322721
19881,2427,2024-08-03,5,4012,24.55,10,2026-07-25 00:18:32.322730
19882,2427,2024-09-02,4,4040,34.42,350,2026-07-25 00:18:32.322738
19883,2428,2023-09-01,20,6071,118.92,351,2026-07-25 00:18:32.322750
19884,2428,2023-10-01,19,20825,189.68,165,2026-07-25 00:18:32.322761
19885,2428,2023-10-31,7,20012,184.4,484,2026-07-25 00:18:32.322842
19886,2428,2023-11-30,17,5209,199.99,455,2026-07-25 00:18:32.322859
19887,2428,2023-12-30,9,18408,68.67,322,2026-07-25 00:18:32.322867
19888,2428,2024-01-29,9,9474,142.53,222,2026-07-25 00:18:32.322893
19889,2428,2024-02-28,4,19474,188.4,189,2026-07-25 00:18:32.322904
19890,2428,2024-03-29,11,6699,42.58,267,2026-07-25 00:18:32.322912
19891,2429,2023-07-14,6,23235,94.61,225,2026-07-25 00:18:32.322925
19892,2429,2023-08-13,12,13436,170.94,353,2026-07-25 00:18:32.322955
19893,2429,2023-09-12,24,21002,62.17,132,2026-07-25 00:18:32.322967
19894,2429,2023-10-12,25,8882,130.02,172,2026-07-25 00:18:32.322976
19895,2429,2023-11-11,4,29271,61.64,495,2026-07-25 00:18:32.322985
19896,2429,2023-12-11,2,6482,47.58,176,2026-07-25 00:18:32.322994
19897,2429,2024-01-10,15,9655,76.95,28,2026-07-25 00:18:32.323018
19898,2429,2024-02-09,18,14221,186.72,291,2026-07-25 00:18:32.323040
19899,2430,2023-10-13,2,2759,8.06,77,2026-07-25 00:18:32.323054
19900,2430,2023-11-12,5,3828,30.13,467,2026-07-25 00:18:32.323063
19901,2430,2023-12-12,4,4359,22.13,423,2026-07-25 00:18:32.323106
19902,2430,2024-01-11,2,4267,5.43,129,2026-07-25 00:18:32.323156
19903,2431,2025-12-11,2,858,20.21,191,2026-07-25 00:18:32.323175
19904,2431,2026-01-10,3,1995,39.1,407,2026-07-25 00:18:32.323184
19905,2431,2026-02-09,3,4113,38.78,121,2026-07-25 00:18:32.323193
19906,2431,2026-03-11,1,1387,12.64,312,2026-07-25 00:18:32.323203
19907,2432,2024-09-21,60,59603,267.48,14,2026-07-25 00:18:32.323230
19908,2432,2024-10-21,6,110957,660.36,243,2026-07-25 00:18:32.323241
19909,2432,2024-11-20,72,130610,811.62,217,2026-07-25 00:18:32.323250
19910,2432,2024-12-20,39,56267,863.5,452,2026-07-25 00:18:32.323259
19911,2432,2025-01-19,38,106589,572.43,24,2026-07-25 00:18:32.323268
19912,2432,2025-02-18,13,81886,385.72,67,2026-07-25 00:18:32.323355
19913,2432,2025-03-20,34,92259,563.11,442,2026-07-25 00:18:32.323367
19914,2432,2025-04-19,11,142275,781.89,322,2026-07-25 00:18:32.323377
19915,2432,2025-05-19,64,132521,408.2,41,2026-07-25 00:18:32.323385
19916,2432,2025-06-18,99,113408,510.12,424,2026-07-25 00:18:32.323394
19917,2432,2025-07-18,4,37082,340.38,458,2026-07-25 00:18:32.323432
19918,2432,2025-08-17,73,123399,408.64,493,2026-07-25 00:18:32.323455
19919,2432,2025-09-16,84,42578,682.6,370,2026-07-25 00:18:32.323495
19920,2432,2025-10-16,62,142675,252.42,49,2026-07-25 00:18:32.323504
19921,2432,2025-11-15,78,129362,688.58,292,2026-07-25 00:18:32.323513
19922,2432,2025-12-15,20,134964,375.36,137,2026-07-25 00:18:32.323522
19923,2432,2026-01-14,47,71687,429.81,146,2026-07-25 00:18:32.323530
19924,2432,2026-02-13,16,143373,824.02,448,2026-07-25 00:18:32.323539
19925,2433,2025-10-01,2,2028,13.75,145,2026-07-25 00:18:32.324888
19926,2433,2025-10-31,3,4060,39.86,393,2026-07-25 00:18:32.325003
19927,2433,2025-11-30,5,2204,17.62,394,2026-07-25 00:18:32.325064
19928,2433,2025-12-30,4,4593,30.05,286,2026-07-25 00:18:32.325075
19929,2433,2026-01-29,2,2332,14.7,274,2026-07-25 00:18:32.325096
19930,2433,2026-02-28,3,2312,39.04,424,2026-07-25 00:18:32.325108
19931,2433,2026-03-30,1,2873,8.23,418,2026-07-25 00:18:32.325117
19932,2434,2023-05-01,5,703,10.61,437,2026-07-25 00:18:32.325133
19933,2434,2023-05-31,3,4562,10.44,204,2026-07-25 00:18:32.325142
19934,2434,2023-06-30,3,4365,31.0,227,2026-07-25 00:18:32.325151
19935,2434,2023-07-30,1,718,13.02,345,2026-07-25 00:18:32.325159
19936,2435,2023-02-13,4,4725,36.94,428,2026-07-25 00:18:32.325183
19937,2435,2023-03-15,3,4590,9.84,234,2026-07-25 00:18:32.325193
19938,2435,2023-04-14,1,2088,19.14,151,2026-07-25 00:18:32.325201
19939,2435,2023-05-14,1,4404,7.17,243,2026-07-25 00:18:32.325210
19940,2435,2023-06-13,1,3465,25.58,80,2026-07-25 00:18:32.325218
19941,2436,2023-06-15,2,4324,11.59,54,2026-07-25 00:18:32.325229
19942,2436,2023-07-15,4,4134,5.84,71,2026-07-25 00:18:32.325238
19943,2436,2023-08-14,3,2819,29.66,387,2026-07-25 00:18:32.325246
19944,2436,2023-09-13,5,3317,13.99,54,2026-07-25 00:18:32.325255
19945,2436,2023-10-13,3,976,39.04,497,2026-07-25 00:18:32.325263
19946,2436,2023-11-12,3,3267,35.48,478,2026-07-25 00:18:32.325285
19947,2436,2023-12-12,1,1771,35.56,28,2026-07-25 00:18:32.325294
19948,2436,2024-01-11,4,1456,31.46,160,2026-07-25 00:18:32.325302
19949,2437,2024-04-25,7,11649,77.26,79,2026-07-25 00:18:32.325314
19950,2437,2024-05-25,23,12057,91.57,171,2026-07-25 00:18:32.325323
19951,2437,2024-06-24,15,21159,90.05,177,2026-07-25 00:18:32.325331
19952,2437,2024-07-24,11,6474,122.69,263,2026-07-25 00:18:32.325339
19953,2437,2024-08-23,14,19560,126.74,407,2026-07-25 00:18:32.325348
19954,2437,2024-09-22,14,16179,156.65,63,2026-07-25 00:18:32.325366
19955,2437,2024-10-22,19,22837,105.93,215,2026-07-25 00:18:32.325376
19956,2437,2024-11-21,5,11323,96.07,62,2026-07-25 00:18:32.325385
19957,2437,2024-12-21,13,11280,47.07,31,2026-07-25 00:18:32.325393
19958,2437,2025-01-20,25,10309,165.85,319,2026-07-25 00:18:32.325401
19959,2438,2023-02-20,2,4817,27.19,478,2026-07-25 00:18:32.325413
19960,2438,2023-03-22,5,3348,22.78,175,2026-07-25 00:18:32.325421
19961,2438,2023-04-21,5,1419,36.65,465,2026-07-25 00:18:32.325433
19962,2438,2023-05-21,4,3821,13.39,352,2026-07-25 00:18:32.325442
19963,2438,2023-06-20,4,1986,38.61,14,2026-07-25 00:18:32.325451
19964,2438,2023-07-20,4,1474,31.55,453,2026-07-25 00:18:32.325460
19965,2438,2023-08-19,2,1243,5.37,339,2026-07-25 00:18:32.325469
19966,2438,2023-09-18,1,4244,32.23,288,2026-07-25 00:18:32.325493
19967,2439,2025-05-27,5,1964,35.52,77,2026-07-25 00:18:32.325506
19968,2439,2025-06-26,5,4434,22.46,491,2026-07-25 00:18:32.325515
19969,2439,2025-07-26,5,1047,20.03,356,2026-07-25 00:18:32.325525
19970,2439,2025-08-25,1,2595,27.99,237,2026-07-25 00:18:32.325547
19971,2440,2023-03-12,15,28055,142.42,201,2026-07-25 00:18:32.325559
19972,2440,2023-04-11,1,14554,50.35,411,2026-07-25 00:18:32.325569
19973,2440,2023-05-11,17,26335,179.25,25,2026-07-25 00:18:32.325578
19974,2440,2023-06-10,18,28300,98.16,157,2026-07-25 00:18:32.325586
19975,2440,2023-07-10,20,7033,61.97,497,2026-07-25 00:18:32.325596
19976,2440,2023-08-09,9,18631,127.23,45,2026-07-25 00:18:32.325605
19977,2440,2023-09-08,14,6268,125.85,70,2026-07-25 00:18:32.325613
19978,2440,2023-10-08,12,20919,89.45,185,2026-07-25 00:18:32.325621
19979,2440,2023-11-07,3,6361,193.39,103,2026-07-25 00:18:32.325630
19980,2440,2023-12-07,8,15369,161.06,272,2026-07-25 00:18:32.325639
19981,2441,2023-01-14,3,24456,85.82,280,2026-07-25 00:18:32.325651
19982,2441,2023-02-13,4,5530,108.55,316,2026-07-25 00:18:32.325682
19983,2441,2023-03-15,9,6256,148.06,124,2026-07-25 00:18:32.325696
19984,2441,2023-04-14,8,25621,76.02,295,2026-07-25 00:18:32.325705
19985,2441,2023-05-14,24,17219,90.38,38,2026-07-25 00:18:32.325725
19986,2441,2023-06-13,16,22670,198.04,342,2026-07-25 00:18:32.325733
19987,2441,2023-07-13,17,17735,86.02,87,2026-07-25 00:18:32.325742
19988,2441,2023-08-12,8,16587,126.37,489,2026-07-25 00:18:32.325750
19989,2441,2023-09-11,7,16325,134.56,168,2026-07-25 00:18:32.325759
19990,2442,2025-02-16,18,13621,89.77,52,2026-07-25 00:18:32.325771
19991,2442,2025-03-18,11,17503,65.49,211,2026-07-25 00:18:32.325779
19992,2442,2025-04-17,25,26006,173.21,70,2026-07-25 00:18:32.325787
19993,2442,2025-05-17,17,11892,57.92,319,2026-07-25 00:18:32.325795
19994,2442,2025-06-16,5,21471,128.86,27,2026-07-25 00:18:32.325804
19995,2442,2025-07-16,2,12909,143.09,185,2026-07-25 00:18:32.325812
19996,2443,2024-07-06,5,4179,19.83,275,2026-07-25 00:18:32.325823
19997,2443,2024-08-05,3,900,32.11,361,2026-07-25 00:18:32.325831
19998,2443,2024-09-04,1,527,16.58,407,2026-07-25 00:18:32.325840
19999,2443,2024-10-04,4,3209,8.99,365,2026-07-25 00:18:32.325848
20000,2443,2024-11-03,4,4313,14.89,417,2026-07-25 00:18:32.325870
20001,2443,2024-12-03,4,1869,34.37,366,2026-07-25 00:18:32.325879
20002,2444,2024-05-29,2,15257,130.34,330,2026-07-25 00:18:32.325890
20003,2444,2024-06-28,19,24202,78.9,281,2026-07-25 00:18:32.325898
20004,2444,2024-07-28,6,17199,78.81,353,2026-07-25 00:18:32.325906
20005,2444,2024-08-27,8,9305,100.76,39,2026-07-25 00:18:32.325927
20006,2444,2024-09-26,14,27830,81.89,121,2026-07-25 00:18:32.325936
20007,2444,2024-10-26,14,18639,96.85,405,2026-07-25 00:18:32.325944
20008,2445,2025-02-19,5,4573,18.7,103,2026-07-25 00:18:32.325955
20009,2445,2025-03-21,3,2921,21.5,248,2026-07-25 00:18:32.325964
20010,2445,2025-04-20,2,2090,34.14,280,2026-07-25 00:18:32.325974
20011,2446,2025-01-10,3,23892,59.71,283,2026-07-25 00:18:32.325996
20012,2446,2025-02-09,20,15902,85.75,158,2026-07-25 00:18:32.326008
20013,2446,2025-03-11,6,27429,93.21,392,2026-07-25 00:18:32.326017
20014,2446,2025-04-10,14,7888,109.95,295,2026-07-25 00:18:32.326026
20015,2446,2025-05-10,18,24866,194.67,103,2026-07-25 00:18:32.326035
20016,2446,2025-06-09,18,5712,90.92,56,2026-07-25 00:18:32.326044
20017,2446,2025-07-09,24,24541,61.36,389,2026-07-25 00:18:32.326053
20018,2446,2025-08-08,19,6069,138.77,47,2026-07-25 00:18:32.326062
20019,2446,2025-09-07,11,22502,157.76,49,2026-07-25 00:18:32.326070
20020,2446,2025-10-07,19,27139,117.74,482,2026-07-25 00:18:32.326079
20021,2447,2025-11-26,1,3002,37.85,189,2026-07-25 00:18:32.326091
20022,2447,2025-12-26,4,930,14.51,96,2026-07-25 00:18:32.326101
20023,2447,2026-01-25,4,3648,14.49,421,2026-07-25 00:18:32.326109
20024,2447,2026-02-24,1,4661,35.26,262,2026-07-25 00:18:32.326131
20025,2448,2023-12-26,3,3959,33.25,407,2026-07-25 00:18:32.326145
20026,2448,2024-01-25,1,4811,10.43,310,2026-07-25 00:18:32.326155
20027,2448,2024-02-24,4,3179,8.77,43,2026-07-25 00:18:32.326164
20028,2448,2024-03-25,2,3202,8.97,340,2026-07-25 00:18:32.326173
20029,2448,2024-04-24,1,3470,18.53,346,2026-07-25 00:18:32.326182
20030,2448,2024-05-24,5,2243,29.79,456,2026-07-25 00:18:32.326191
20031,2448,2024-06-23,3,4080,14.81,411,2026-07-25 00:18:32.326199
20032,2448,2024-07-23,1,1484,6.11,164,2026-07-25 00:18:32.326208
20033,2449,2023-08-07,15,7666,109.94,133,2026-07-25 00:18:32.326220
20034,2449,2023-09-06,24,12097,182.5,202,2026-07-25 00:18:32.326229
20035,2449,2023-10-06,15,9480,74.9,416,2026-07-25 00:18:32.326238
20036,2449,2023-11-05,24,29000,144.93,232,2026-07-25 00:18:32.326246
20037,2449,2023-12-05,13,18592,43.07,427,2026-07-25 00:18:32.326254
20038,2449,2024-01-04,22,15714,183.36,152,2026-07-25 00:18:32.326263
20039,2449,2024-02-03,15,12162,50.75,125,2026-07-25 00:18:32.326284
20040,2449,2024-03-04,21,10900,94.8,457,2026-07-25 00:18:32.326295
20041,2449,2024-04-03,11,25732,191.91,382,2026-07-25 00:18:32.326304
20042,2450,2025-08-03,20,52035,328.99,243,2026-07-25 00:18:32.326318
20043,2450,2025-09-02,66,79071,217.96,257,2026-07-25 00:18:32.326326
20044,2450,2025-10-02,96,141480,469.39,271,2026-07-25 00:18:32.326348
20045,2450,2025-11-01,67,33557,722.73,52,2026-07-25 00:18:32.326357
20046,2450,2025-12-01,50,38972,486.55,344,2026-07-25 00:18:32.326365
20047,2450,2025-12-31,82,71900,335.03,105,2026-07-25 00:18:32.326374
20048,2450,2026-01-30,17,147997,705.96,27,2026-07-25 00:18:32.326382
20049,2450,2026-03-01,87,72252,893.72,42,2026-07-25 00:18:32.326390
20050,2450,2026-03-31,52,73098,754.79,128,2026-07-25 00:18:32.326399
20051,2450,2026-04-30,45,124213,222.54,482,2026-07-25 00:18:32.326407
20052,2450,2026-05-30,49,105011,701.49,300,2026-07-25 00:18:32.326416
20053,2450,2026-06-29,86,98152,851.45,480,2026-07-25 00:18:32.326425
20054,2450,2026-07-29,45,117880,212.7,115,2026-07-25 00:18:32.326455
20055,2450,2026-08-28,25,48823,290.35,39,2026-07-25 00:18:32.326465
20056,2450,2026-09-27,10,43081,715.34,51,2026-07-25 00:18:32.326473
20057,2450,2026-10-27,26,105068,661.65,278,2026-07-25 00:18:32.326482
20058,2450,2026-11-26,29,100510,800.07,28,2026-07-25 00:18:32.326490
20059,2451,2023-07-23,2,2627,35.48,157,2026-07-25 00:18:32.326504
20060,2451,2023-08-22,3,3519,8.98,124,2026-07-25 00:18:32.326512
20061,2451,2023-09-21,3,1505,17.86,341,2026-07-25 00:18:32.326521
20062,2451,2023-10-21,1,2942,38.55,356,2026-07-25 00:18:32.326530
20063,2451,2023-11-20,2,4846,22.64,76,2026-07-25 00:18:32.326559
20064,2452,2024-10-31,2,3338,16.48,226,2026-07-25 00:18:32.326571
20065,2452,2024-11-30,4,4506,13.54,496,2026-07-25 00:18:32.326580
20066,2452,2024-12-30,5,3603,17.9,18,2026-07-25 00:18:32.326590
20067,2452,2025-01-29,4,2047,35.22,450,2026-07-25 00:18:32.326616
20068,2452,2025-02-28,4,666,12.2,291,2026-07-25 00:18:32.326628
20069,2452,2025-03-30,5,3028,28.83,79,2026-07-25 00:18:32.326637
20070,2452,2025-04-29,5,2563,25.23,324,2026-07-25 00:18:32.326645
20071,2453,2024-08-25,25,19565,102.18,418,2026-07-25 00:18:32.326657
20072,2453,2024-09-24,2,29918,199.15,370,2026-07-25 00:18:32.326665
20073,2453,2024-10-24,5,23669,153.58,374,2026-07-25 00:18:32.326674
20074,2453,2024-11-23,21,12384,129.79,130,2026-07-25 00:18:32.326683
20075,2453,2024-12-23,10,23929,40.75,282,2026-07-25 00:18:32.326692
20076,2453,2025-01-22,25,9735,82.09,374,2026-07-25 00:18:32.326700
20077,2453,2025-02-21,16,11329,174.15,236,2026-07-25 00:18:32.326709
20078,2453,2025-03-23,5,18434,92.31,499,2026-07-25 00:18:32.326718
20079,2454,2025-07-31,4,24513,132.47,454,2026-07-25 00:18:32.326728
20080,2454,2025-08-30,8,20097,177.84,467,2026-07-25 00:18:32.326737
20081,2454,2025-09-29,5,25778,124.31,329,2026-07-25 00:18:32.326745
20082,2454,2025-10-29,7,28768,68.2,150,2026-07-25 00:18:32.326753
20083,2454,2025-11-28,5,29553,85.16,365,2026-07-25 00:18:32.326774
20084,2454,2025-12-28,19,15755,94.02,72,2026-07-25 00:18:32.326783
20085,2455,2025-09-02,5,3087,14.14,149,2026-07-25 00:18:32.326794
20086,2455,2025-10-02,1,4671,32.99,141,2026-07-25 00:18:32.326802
20087,2455,2025-11-01,4,1345,24.44,142,2026-07-25 00:18:32.326811
20088,2455,2025-12-01,1,2043,16.52,161,2026-07-25 00:18:32.326819
20089,2455,2025-12-31,2,1582,18.0,49,2026-07-25 00:18:32.326828
20090,2455,2026-01-30,5,2185,34.8,278,2026-07-25 00:18:32.326837
20091,2455,2026-03-01,5,4257,39.2,374,2026-07-25 00:18:32.326846
20092,2456,2024-04-25,22,78263,835.12,460,2026-07-25 00:18:32.326857
20093,2456,2024-05-25,29,76306,489.75,206,2026-07-25 00:18:32.326866
20094,2456,2024-06-24,60,147353,510.49,139,2026-07-25 00:18:32.326875
20095,2456,2024-07-24,22,116423,804.28,475,2026-07-25 00:18:32.326892
20096,2456,2024-08-23,19,120897,228.92,292,2026-07-25 00:18:32.326904
20097,2456,2024-09-22,24,37066,782.49,434,2026-07-25 00:18:32.326913
20098,2456,2024-10-22,18,60443,416.59,219,2026-07-25 00:18:32.326921
20099,2456,2024-11-21,51,98719,788.42,390,2026-07-25 00:18:32.326930
20100,2456,2024-12-21,97,81260,380.81,144,2026-07-25 00:18:32.326938
20101,2456,2025-01-20,69,131705,393.52,165,2026-07-25 00:18:32.326947
20102,2456,2025-02-19,4,84072,357.96,24,2026-07-25 00:18:32.326965
20103,2456,2025-03-21,39,110444,562.62,105,2026-07-25 00:18:32.326974
20104,2456,2025-04-20,6,117764,641.18,73,2026-07-25 00:18:32.326983
20105,2456,2025-05-20,9,148288,264.66,277,2026-07-25 00:18:32.326991
20106,2456,2025-06-19,47,40017,568.83,283,2026-07-25 00:18:32.327000
20107,2456,2025-07-19,28,35769,696.09,163,2026-07-25 00:18:32.327009
20108,2457,2025-02-14,1,965,30.57,66,2026-07-25 00:18:32.327020
20109,2457,2025-03-16,2,3224,22.08,390,2026-07-25 00:18:32.327030
20110,2457,2025-04-15,3,2957,21.27,15,2026-07-25 00:18:32.327040
20111,2457,2025-05-15,3,4497,15.55,82,2026-07-25 00:18:32.327048
20112,2457,2025-06-14,4,1577,10.47,175,2026-07-25 00:18:32.327057
20113,2458,2024-04-04,2,682,20.81,12,2026-07-25 00:18:32.327068
20114,2458,2024-05-04,1,2911,14.6,154,2026-07-25 00:18:32.327194
20115,2458,2024-06-03,5,748,24.97,183,2026-07-25 00:18:32.327214
20116,2458,2024-07-03,4,3064,16.98,266,2026-07-25 00:18:32.327224
20117,2458,2024-08-02,2,4960,39.23,467,2026-07-25 00:18:32.327233
20118,2458,2024-09-01,2,1592,38.26,68,2026-07-25 00:18:32.327242
20119,2458,2024-10-01,3,1434,5.67,407,2026-07-25 00:18:32.327309
20120,2459,2024-07-18,1,1585,26.11,159,2026-07-25 00:18:32.327329
20121,2459,2024-08-17,3,4024,16.15,67,2026-07-25 00:18:32.327340
20122,2459,2024-09-16,3,2118,8.9,403,2026-07-25 00:18:32.327365
20123,2459,2024-10-16,4,3712,21.22,440,2026-07-25 00:18:32.327375
20124,2459,2024-11-15,5,4104,38.19,25,2026-07-25 00:18:32.327384
20125,2459,2024-12-15,5,4001,26.04,308,2026-07-25 00:18:32.327407
